time, Susceptible, Exposed, Infected, Hospitalized, Recovered, Death
272,12514955.62101786,846587.3634989874,994901.610429803,1067834.7219381821,133367349.42875183,57347960.25436331
273,12391057.560369784,838206.1486003475,985052.084486548,1057263.1581909938,133474132.90094565,57393877.14740665
274,12268386.090522124,829907.907729204,975300.0688501311,1046796.2529249028,133579859.21676475,57439339.46320886
275,12146929.068225954,821691.819442685,965644.5981685148,1036432.9700209461,133684538.84205724,57484351.70208463
276,12026674.470450517,813557.0704302024,956084.7166466465,1026172.2836177386,133788182.13905933,57528918.319795534
277,11907610.393193057,805502.8554329434,946619.4779518447,1016013.178009923,133890799.3674211,57573043.7279911
278,11789725.050300445,797528.3771641573,937247.9451201215,1005954.6475476247,133992400.6852221,57616732.294645526
279,11673006.772302471,789632.8462302322,927969.1904634323,995995.696536903,134092996.14997686,57659988.34449007
280,11557444.005256677,781815.4810525528,918782.2954778443,986135.3391411876,134192595.71963055,57702816.15944116
281,11443025.309604635,774075.5077901325,909686.3507526136,976372.5992836899,134291209.25354466,57745219.97902423
282,11329739.359039549,766412.1602630102,900680.4558801628,966706.5105507813,134388846.51347303,57787204.00079343
283,11217574.939385056,758824.6798764063,891763.7193669492,957136.1160963285,134485517.1645281,57828772.38074711
284,11106520.947485145,751312.31554563,882935.2585452164,947660.4685469748,134581230.77613774,57869929.23373925
285,10996566.390105043,743874.3236217282,874194.1994856187,938278.6299083597,134675996.82299244,57910678.63388677
286,10887700.382843003,736509.9678178731,865539.6769107111,928989.671472267,134769824.68598327,57951024.61497283
287,10779912.149052856,729218.5191364761,856970.834109295,919792.6737246915,134862723.6531305,57990971.170846134
288,10673191.018777233,721999.2557970249,848486.822851613,910686.726254817,134954702.92050296,58030522.255816296
289,10567526.427691339,714851.4631646344,840086.803305382,901670.9276648943,135045771.59312844,58069681.78504525
290,10462907.916057194,707774.4336793046,831769.9439526587,892744.3854810118,135135938.68589494,58108453.63493484
291,10359325.127688227,700767.4667858795,823535.4215075274,883906.2160647498,135225213.12444302,58146841.64351053
292,10256767.808924114,693829.8688646993,815382.4208346028,875155.5445257088,135313603.7460495,58184849.61080131
293,10155225.807615766,686960.9531629387,807310.1348683402,866491.5046349042,135401119.30050206,58222481.29921591
294,10054689.07212037,680160.0397266257,799317.7645331436,857913.2387390187,135487768.45096555,58259740.43391521
295,9955147.65030638,673426.4553333321,791404.5186642655,849419.8976755023,135573559.77483946,58296630.70318099
296,9856591.688568346,666759.533425532,783569.6139294893,841010.6406885149,135658501.764607,58333155.75878104
297,9759011.43085152,660158.6140446193,775812.2747515873,832684.6353456986,135742602.82867587,58369319.21633065
298,9662397.217686089,653623.0437655775,768131.7332315466,824441.0574557761,135825871.29221043,58405124.65565051
299,9566739.485230997,647152.1756322982,760527.2290725543,816279.090986964,135908315.397956,58440575.62112111
300,9472028.76432721,640745.3690935385,752998.0095047359,808197.927986193,135989943.3070547,58475675.62203355
301,9378255.67956037,634401.9899395125,745543.329210639,800196.7684991297,136070763.0998533,58510428.132936954
302,9285410.948332723,628121.4102391113,738162.4502514537,792274.8204909883,136150782.7767032,58544836.59398241
303,9193485.37994423,621903.008277744,730854.6419939643,784431.2997681275,136230010.25875232,58578904.411263525
304,9102469.874682782,615746.1684957944,723619.1810382241,776665.429900423,136308453.38872913,58612634.95715355
305,9012355.422923423,609650.2814276861,716455.3511459457,768976.4421444088,136386119.93171915,58646031.57063927
306,8923133.104236482,603614.743641552,709362.4431696009,761363.5753671792,136463017.5759336,58679097.557651475
307,8834794.086504541,597638.9576795007,702339.7549822219,753826.0759710441,136539153.9334703,58711836.191392265
308,8747329.625048146,591722.3319984736,695386.5914078979,746363.1978189308,136614536.54106742,58744250.71265902
309,8660731.061760169,585864.2809116887,688502.2641529597,738974.2021605234,136689172.86084932,58776344.33016524
310,8574989.824248742,580064.224530663,681686.0917378454,731658.3575591343,136763070.28106537,58808120.22085814
311,8490097.42498868,574321.5887078095,674937.3994296407,724414.9398192988,136836236.1168213,58839581.53023318
312,8406045.460481292,568635.8049796021,668255.5191752873,717243.2319150877,136908677.61080322,58870731.372645415
313,8322825.6104225265,563006.310510304,661639.7895354519,710142.5239191283,136980401.93399474,58901572.831617765
314,8240429.636879344,557432.548036252,655089.555619051,703112.112932329,137051416.18638664,58932108.960146286
315,8158849.383474238,551913.9658106931,648604.1690184224,696151.3030142989,137121727.39767987,58962342.78100237
316,8078076.774577843,546450.0175491673,642182.98774514,689259.4051144574,137191342.52798128,58992277.287031986
317,7998103.814509522,541040.1623754306,635825.3761664631,682435.7370038242,137260268.46849272,59021915.44145191
318,7918922.586745878,535683.8647679138,629530.7049424151,675679.6232074864,137328512.04219308,59051260.17814307
319,7840525.253137094,530380.5945067115,623298.3509634852,668990.3949377323,137396080.00451383,59080314.401940994
320,7762904.053131036,525129.826621095,617127.6972889467,662367.3900278487,137462979.0440076,59109080.98892332
321,7686051.303005039,519931.04133754614,611018.1330857861,655809.952866573,137529215.7830104,59137562.78669452
322,7609959.395105289,514783.72402830445,604969.0535682369,649317.4343331939,137594796.77829704,59165762.61466778
323,7534620.797093747,509687.36516042426,598979.8599379113,642889.1917332953,137659728.52173036,59193683.26434411
324,7460028.051202519,504641.46024533606,593049.9593245259,636524.5887351357,137724017.4409037,59221327.499588646
325,7386173.773495614,499645.50978890725,587178.7647272131,630222.9953066579,137787669.8997772,59248698.05690426
326,7313050.653138007,494699.01924199704,581365.6949564137,623983.787653122,137850692.19930786,59275797.645702444
327,7240651.451671941,489801.4989515013,575610.1745763452,617806.348155356,137913090.57807317,59302628.948571526
328,7168969.002300389,484952.4641118814,569911.6338480394,611690.065308618,137974871.21288872,59329194.62154221
329,7097996.209177615,480151.43471717375,564269.5086729438,605634.3336620627,138036040.21941957,59355497.294350475
330,7027726.046706757,475397.9355134737,558683.2405370816,599638.5537588082,138096603.65278578,59381539.57069794
331,6958151.55884436,470691.4959518903,553152.2764557645,593702.132076596,138156567.50816166,59407324.02850957
332,6889265.8584118,466031.6501419666,547676.0689188525,587824.4809690377,138215937.72136933,59432853.22018886
333,6821062.126413523,461417.9368055611,542254.0758365558,582005.0186074442,138274720.16946623,59458129.67287053
334,6753533.61136203,456849.8992311861,536885.7604857739,576243.1689232305,138332920.67132697,59483155.88867065
335,6686673.6286095455,452327.08522879734,531570.5914569647,570538.3615508905,138390544.9882193,59507934.34493435
336,6620475.559686311,447849.0470850322,526308.0426015408,564890.0317715367,138447598.82437438,59532467.49448104
337,6554932.851645416,443415.3415188904,521097.5929797855,559297.6204569985,138504087.82755154,59556757.76584722
338,6490039.016414126,439025.5296378534,515938.72680928564,553760.5740144742,138560017.58959725,59580807.56352687
339,6425787.630151627,434679.1768944386,510830.9334138737,548278.3443317309,138615393.6469987,59604619.268209495
340,6362172.332613125,430375.8530431837,505773.70717307634,542850.3887228468,138670221.48143187,59628195.23701576
341,6299186.826520256,426115.13209805614,500766.54747206287,537476.1698744906,138724506.52030414,59651537.803730845
342,6236824.876937705,421896.5922902854,495808.95865208947,532155.1557927332,138778254.13729158,59674649.27903545
343,6175080.310656022,417719.8160266116,490900.44996143377,526886.8197503851,138831469.65287086,59697531.95073453
344,6113947.0155805275,413584.38984794816,486040.5355068156,521670.6402348563,138884158.3348459,59720188.0839838
345,6053418.94012628,409489.90438845346,481228.7342052981,516506.1008965312,138936325.3988694,59742619.9215139
346,5993490.09261903,405435.95433500776,476464.5697366657,511392.69049765554,138987976.00895905,59764829.68385245
347,5934154.540702102,401422.13838709117,471747.5704962727,506329.90286172874,139039115.27800882,59786819.569543846
348,5875406.410749151,397448.059217059,467077.2695483596,501317.23682339763,139089748.268295,59808591.7553669
349,5817239.887282735,393513.3234308101,462453.20457983087,496354.196178846,139139879.99197733,59830148.396550305
350,5759649.212398635,389617.5415288451,457874.9178544906,491440.28963667544,139189515.41159523,59851491.626986
351,5702628.685195888,385760.3278677095,453341.9561677311,486575.03076927236,139238659.44055888,59872623.559440374
352,5646172.661212449,381941.3006218192,448853.87080167054,481757.93796465656,139287316.94363582,59893546.28576345
353,5590275.551866446,378160.0817456632,444410.217480734,476988.5343788065,139335492.7374323,59914261.87709593
354,5534931.823902968,374416.29693638114,440010.5563276747,472266.3478884563,139383191.59087017,59934772.38407422
355,5480135.998846329,370709.57559671096,435654.45182003075,467590.9110443606,139430418.225659,59955079.83703342
356,5425882.65245775,367039.5507983035,431341.47274701245,462961.76102502143,139477177.31676346,59975186.246208325
357,5372166.414198419,363405.8592454003,427071.192166817,458378.4395908737,139523473.49286595,59995093.6019324
358,5318981.966697855,359808.14123887086,422843.18736436556,453840.49303892406,139569311.33682504,60014803.874834806
359,5266324.045227546,356246.040640606,418657.0398094583,449347.4721578387,139614695.38612893,60034319.01603548
360,5214187.437179794,352719.20483826404,414512.3351153447,444898.9321834761,139659630.1333447,60053640.957338266
361,5162566.981551713,349227.28471036523,410408.6629977028,440494.4327548597,139704120.02656305,60072771.61142216
362,5111457.568434351,345769.9345917326,406345.6172340255,436133.53787058656,139748169.46983853,60091712.872030616
363,5060854.138506851,342346.8122392745,402322.79562340863,431815.81584566773,139791782.8236256,60110466.61415905
364,5010751.682535633,338957.5787981057,398339.7999467369,427540.8392687956,139834964.40521017,60129034.69424041
365,4961145.240878531,335601.89876800444,394396.2359272642,423308.18496003456,139877718.48913705,60147418.95032897
366,4912029.902993834,332279.4399702012,390491.71319158433,419117.4339289302,139920049.30763304,60165621.20228225
367,4863400.806954195,328989.8735144962,386625.84523098764,414968.17133303377,139961961.05102593,60183643.2519412
368,4815253.138965349,325732.8737667027,382798.24936320086,410859.9864368367,140003457.86815923,60201486.883308515
369,4767582.132889592,322508.1183164124,379008.54669450514,406792.47257111204,140044543.86680293,60219153.8627253
370,4720383.069773985,319315.2879450799,375256.3620822296,402765.22709265805,140085223.11406004,60236645.93904586
371,4673651.277383222,316154.0665944236,371541.32409761555,398777.8513444407,140125499.63676932,60253964.84381085
372,4627382.1297371285,313024.1413351388,367863.06498904916,394829.9506161308,140165377.42190376,60271112.29141866
373,4581571.046652731,309925.20233592094,364221.22064565757,390921.1341050311,140204860.41696537,60288089.97929515
374,4536213.493290869,306856.9428327953,360615.43056126556,387051.0148773913,140243952.53037587,60304899.58806167
375,4491304.979707289,303819.05909875064,357045.33779870905,383219.20983010513,140282657.6318636,60321542.78170139
376,4446841.060408186,300811.250413673,353510.58895450184,379425.3396527871,140320979.5528466,60338021.20772409
377,4402817.333910145,297833.2190345776,350010.83412385226,375669.0287902245,140358922.0868119,60354336.49732915
378,4359229.442304434,294884.6701661353,346545.7268660261,371949.9054052013,140396488.98969093,60370490.26556713
379,4316073.070825621,291965.31193149055,343114.92417005246,368267.6013416898,140433683.98023146,60386484.111499555
380,4273343.947424447,289074.8553433688,339718.08642076893,364621.7520884071,140470510.74036562,60402319.61835725
381,4231037.842344945,286213.0142754694,336354.87736520334,361011.9967427319,140506972.91557446,60417998.35369705
382,4189150.5677057304,283379.50543414225,333024.96407928783,357437.97797497886,140543074.11524874,60433521.869556986
383,4147677.9770854437,280574.04833034426,329728.0169349029,353899.34199302655,140578817.91304624,60448891.70260991
384,4106615.965112298,277796.36525187385,326463.7095672473,350395.7385072956,140614207.84724554,60464109.37431561
385,4065960.467057686,275046.1812358803,323231.71884253155,346926.8206960734,140649247.42109627,60479176.391071424
386,4025707.458433815,272323.22404164507,320031.7248259905,343492.24517118227,140683940.10316586,60494094.244361356
387,3985852.95459532,269627.22412363277,316863.4107502132,340091.67194398755,140718289.32768297,60508864.410903715
388,3946393.010344826,266957.9146048088,313726.46298378607,336724.76439174206,140752298.49487737,60523488.35279731
389,3907323.7195424126,264315.0312502212,310620.57100024656,333391.1892242638,140785970.97131655,60537967.51766615
390,3868641.2147189425,261698.31244084402,307545.4273473441,330090.6164509436,140819310.09023896,60552303.3388028
391,3830341.666693225,259107.49914767966,304500.7276166054,326822.71934807923,140852319.15188405,60566497.23531019
392,3792421.284192962,256542.33490611764,301486.17041320103,323587.1744265332,140885001.42381886,60580550.612242155
393,3754876.313479452,254002.5657905471,298501.45732611034,320383.6613997106,140917360.14126152,60594464.860742494
394,3717703.0379760056,251487.94038922066,295546.2928985818,317211.86315185344,140949398.5074015,60608241.35818268
395,3680897.777900043,248998.20977936737,292620.3845988859,314071.4657066501,140981119.69371668,60621881.46829821
396,3644456.8898988324,246533.12750255165,289723.44279135694,310962.1581961543,141012526.84028733,60635386.541323595
