time, Susceptible, Socially_distanced, Border_closed, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD, R0BC
23665,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23666,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23667,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23668,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23669,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23670,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23671,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23672,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23673,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23674,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23675,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23676,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23677,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23678,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23679,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23680,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23681,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23682,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23683,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23684,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23685,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23686,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23687,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23688,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23689,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23690,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23691,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23692,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23693,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23694,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23695,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23696,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23697,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23698,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23699,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23700,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23701,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23702,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23703,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23704,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23705,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23706,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23707,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23708,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23709,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23710,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23711,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23712,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23713,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23714,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23715,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23716,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23717,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23718,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23719,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23720,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23721,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23722,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23723,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23724,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23725,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23726,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23727,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23728,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23729,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23730,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23731,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23732,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23733,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23734,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23735,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23736,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23737,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23738,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23739,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23740,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23741,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23742,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23743,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23744,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23745,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23746,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23747,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23748,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23749,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23750,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23751,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23752,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23753,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23754,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23755,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23756,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23757,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23758,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23759,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23760,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23761,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23762,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23763,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23764,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23765,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23766,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23767,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23768,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23769,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23770,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23771,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23772,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23773,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23774,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23775,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23776,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23777,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23778,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23779,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23780,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23781,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23782,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23783,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23784,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23785,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23786,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23787,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23788,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23789,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23790,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23791,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23792,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23793,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23794,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23795,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23796,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23797,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23798,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23799,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23800,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23801,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23802,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23803,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23804,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23805,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23806,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23807,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23808,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23809,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23810,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23811,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23812,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23813,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23814,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23815,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23816,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23817,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23818,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23819,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23820,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23821,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23822,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23823,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23824,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23825,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23826,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23827,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23828,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23829,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23830,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23831,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23832,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23833,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23834,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23835,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23836,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23837,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23838,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23839,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23840,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23841,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23842,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23843,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23844,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23845,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23846,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23847,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23848,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23849,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23850,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23851,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23852,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23853,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23854,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23855,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23856,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23857,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23858,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23859,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23860,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23861,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23862,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23863,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23864,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23865,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23866,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23867,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23868,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23869,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23870,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23871,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23872,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23873,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23874,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23875,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23876,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23877,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23878,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23879,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23880,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23881,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23882,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23883,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23884,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23885,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23886,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23887,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
23888,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999973,0.0,0.0
