time, Susceptible, Socially_distanced, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD
18863,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18864,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18865,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18866,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18867,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18868,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18869,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18870,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18871,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18872,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18873,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18874,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18875,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18876,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18877,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18878,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18879,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18880,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18881,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18882,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18883,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18884,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18885,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18886,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18887,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18888,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18889,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18890,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18891,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18892,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18893,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18894,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18895,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18896,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18897,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18898,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18899,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18900,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18901,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18902,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18903,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18904,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18905,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18906,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18907,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18908,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18909,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18910,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18911,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18912,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18913,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18914,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18915,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18916,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18917,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18918,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18919,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18920,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18921,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18922,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18923,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18924,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18925,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18926,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18927,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18928,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18929,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18930,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18931,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18932,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18933,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18934,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18935,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18936,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18937,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18938,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18939,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18940,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18941,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18942,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18943,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18944,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18945,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18946,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18947,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18948,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18949,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18950,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18951,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18952,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18953,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18954,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18955,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18956,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18957,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18958,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18959,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18960,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18961,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18962,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18963,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18964,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18965,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18966,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18967,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18968,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18969,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18970,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18971,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18972,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18973,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18974,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18975,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18976,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18977,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18978,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18979,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18980,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18981,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18982,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18983,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18984,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18985,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18986,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18987,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18988,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18989,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18990,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18991,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18992,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18993,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18994,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18995,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18996,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18997,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18998,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
18999,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19000,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19001,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19002,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19003,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19004,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19005,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19006,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19007,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19008,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19009,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19010,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19011,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19012,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19013,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19014,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19015,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19016,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19017,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19018,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19019,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19020,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19021,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19022,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19023,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19024,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19025,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19026,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19027,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19028,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19029,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19030,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19031,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19032,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19033,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19034,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19035,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19036,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19037,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19038,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19039,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19040,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19041,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19042,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19043,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19044,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19045,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19046,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19047,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19048,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19049,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19050,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19051,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19052,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19053,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19054,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19055,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19056,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19057,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19058,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19059,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19060,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19061,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19062,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19063,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19064,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19065,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19066,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19067,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19068,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19069,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19070,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19071,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19072,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19073,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19074,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19075,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19076,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19077,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19078,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19079,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19080,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19081,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19082,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19083,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19084,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19085,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19086,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19087,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19088,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19089,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19090,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19091,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19092,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19093,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19094,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19095,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19096,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19097,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19098,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19099,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19100,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19101,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19102,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19103,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19104,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19105,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19106,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19107,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19108,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19109,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19110,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19111,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19112,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19113,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19114,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19115,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19116,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19117,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19118,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19119,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19120,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19121,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19122,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19123,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19124,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
19125,1e-323,185206049.11013278,1.5e-323,1e-323,5e-324,4.4e-323,154604691.74999964,1e-323
